wavelength_nm,Cab,Car,Anth,Cw,Cm,LAI,Cp,Cbc
773,0.04132987487258267,1.616837260170938e-15,2.8567965339999973e-15,0.004844455547122159,0.8227228798222015,0.17570156141408194,4.088163703151749e-15,0.8168420304987549
774,0.03870399828687691,3.219321696095182e-15,5.688233002660623e-15,0.004853241936056571,0.8263390657960619,0.17475635310003937,8.140036372834337e-15,0.8205286058727546
775,0.036209996946617376,8.013930416664239e-16,1.4159847253658107e-15,0.00486049674837937,0.8298585457108488,0.17384659447619724,2.0263176917092302e-15,0.8241187608785152
776,0.033839557828139244,1.596190264240488e-15,2.820315270322671e-15,0.004866042131089626,0.8332869382244402,0.17296972204740851,4.035957892819877e-15,0.8276180473523064
777,0.03158646096985948,2.384783701630107e-15,4.213684321226179e-15,0.004871152370311223,0.836626471511183,0.17212393305297766,6.0299118588109064e-15,0.8310285359808064
778,0.029442275504363003,3.1675231464484114e-15,5.596709928111069e-15,0.004875383434090908,0.8398836406192691,0.1713067519325023,8.009064038290633e-15,0.8343567118594714
779,0.027400258361041572,0.0,0.0,0.0048788801295253275,0.8430591958362228,0.1705168321632158,0.0,0.8376031069744246
780,0.025451548948375917,7.8611629651695755e-16,1.388992180309555e-15,0.004882054517191601,0.8461591185271136,0.16975185408189952,1.9876905295570263e-15,0.8407736720663525
781,0.023588008348873524,0.0,0.0,0.004885039604870294,0.8491885296350727,0.16900993315076018,0.0,0.843873493376086
782,0.021803289860609833,2.342199452297336e-15,4.1384420325347425e-15,0.004887951338844323,0.8521518156708374,0.16828926838624447,5.922237829558393e-15,0.8469069254828191
783,0.020088399867153744,2.3344916754394065e-15,4.12482312928764e-15,0.004890741052726739,0.8550551958249863,0.1675877302461743,5.9027487601518346e-15,0.8498801926120554
784,0.01844485815933112,7.756710606900715e-16,1.370536449332706e-15,0.004893582854559576,0.8579000264777764,0.1669048264301553,1.961279810908805e-15,0.8527946422818077
785,0.01687330876362009,7.7325358208102e-16,1.3662649962424752e-15,0.0048969534591665805,0.8606854777999157,0.16624044519672232,1.955167230164825e-15,0.8556494020337756
786,0.01537426720820904,3.0836472786698697e-15,5.448509305662123e-15,0.0049008159203393535,0.8634105950121671,0.16559475130217882,7.796984389540865e-15,0.8584434787593572
787,0.013948238186666368,7.686440551238986e-16,1.3581204037353157e-15,0.004904460137621927,0.8660753431819963,0.16496744729487914,1.9435120677938072e-15,0.8611768172182923
788,0.012595571003134246,0.0,0.0,0.004908254215986085,0.8686790162023013,0.1643586329655651,0.0,0.8638486739673988
789,0.011316641539571966,2.2929960162911435e-15,4.051504275157404e-15,0.004913575282785704,0.8712172998018746,0.16376884978446327,5.797827224913124e-15,0.8664545270556061
790,0.010111615776486636,7.622878713190517e-16,1.3468896359206048e-15,0.0049203509211453245,0.873689891759876,0.16319795618540084,1.927440493639963e-15,0.8689940337133182
791,0.008980501144884358,2.280950499108489e-15,4.030221000343459e-15,0.00492755745163623,0.8760978384194357,0.16264567790861403,5.76737020407071e-15,0.8714682594760198
792,0.007923231038617109,1.516835782082032e-15,2.680103503082922e-15,0.004935613940573544,0.8784397615540213,0.16211193474025343,3.835310541577919e-15,0.8738757222542055
793,0.006939551664830046,1.5131820316554837e-15,2.67364767613497e-15,0.004946658202250706,0.880713865583532,0.16159686469303386,3.826072054661425e-15,0.8762145078483181
794,0.0060293299896698955,2.264502618977583e-15,4.0011591719782145e-15,0.0049622648332351225,0.8829204497265791,0.1611000711161158,5.725781833860926e-15,0.878484829340526
795,0.005191851277820857,0.0,0.0,0.004979482143698066,0.8850630498822429,0.16062062446242034,0.0,0.8806903173373412
796,0.0044262129131597445,3.006078040023224e-15,5.311451892668482e-15,0.004999067340864706,0.8871418446326746,0.16015848460224716,7.600851016239705e-15,0.8828311269669726
797,0.0037312643092636314,7.499615236542794e-16,1.3251101605503517e-15,0.0050247634849331455,0.8891530399656953,0.15971395076245914,1.8962733945404386e-15,0.884903212535684
798,0.0031055555270766357,2.24539872563379e-15,3.967404422731106e-15,0.0050536056065561665,0.8911002365397531,0.15928607397160638,5.677477749534765e-15,0.8869102577993481
799,0.002547364671806405,1.494064383980311e-15,2.6398686243020773e-15,0.005084858345083376,0.892983776154874,0.15887455437679593,3.7777331925875625e-15,0.8888525468265862
800,0.0020546610733667672,0.0,0.0,0.005121220074534488,0.8948021485282288,0.15847945786337495,0.0,0.8907284286855062
801,0.0016250799702223415,1.4886875870533335e-15,2.6303683392682034e-15,0.0051622130134899085,0.8965572406218412,0.15810001232242749,3.764137992515439e-15,0.8925397774202101
802,0.001255880408404653,1.4861641017308172e-15,2.625909582471491e-15,0.005204763401371337,0.8982546451667835,0.1577350442043053,3.757757374406813e-15,0.8942923507485789
803,0.0009439636387544387,2.2256125205519997e-15,3.932444094013362e-15,0.005248328203384172,0.8998972027382346,0.15738376576158072,5.627448443907593e-15,0.895989023402368
804,0.0006858017430924002,7.4070870527328015e-16,1.3087613169581553e-15,0.005294442294809789,0.9014844506442332,0.15704591107699697,1.8728776965386142e-15,0.8976292301481387
805,0.0004774995882858927,0.0,0.0,0.00534166768811122,0.9030206053162068,0.15672060122582937,0.0,0.8992172908432707
806,0.0003147527151112879,2.954071540975723e-15,5.219561391450896e-15,0.00538958215834997,0.9045095487037772,0.1564066860834395,7.469352882833557e-15,0.9007571489945619
807,0.00019283091405322486,2.212447459387609e-15,3.909182692244112e-15,0.005439315739756462,0.9059542995715671,0.1561035291715036,5.594160662553305e-15,0.9022518692697583
808,0.00010656391622108772,2.9459287008147363e-15,5.2051737730295085e-15,0.0054904218978437756,0.907358538004366,0.15581004107761587,7.448763758370162e-15,0.9037051890734064
809,5.035935239119736e-05,2.2065415711209685e-15,3.898747553503837e-15,0.005542318286986751,0.9087254829539536,0.1555253919275125,5.579227658075169e-15,0.905120371968991
810,1.8205324314743222e-05,1.4691474455210991e-15,2.5958427812678548e-15,0.005595182471956976,0.91005952329835,0.1552485302006252,3.71473085715657e-15,0.9065019026025167
811,3.6848376430241994e-06,1.4673171305902209e-15,2.592608790142422e-15,0.005649516616345236,0.9113654267179273,0.15497852184995584,3.7101029163921655e-15,0.9078546784813978
812,8.113790241720782e-13,2.1982892697756517e-15,3.884166527656912e-15,0.005704697156830966,0.9126488127833308,0.15471391180797453,5.558361761637437e-15,0.9091844565133919
813,9.43251058641181e-16,2.9275330224890927e-15,5.172670371867339e-15,0.005760820508901236,0.9139146223274075,0.1544535622042131,7.402250391639733e-15,0.9104962999156603
814,4.710649736931842e-16,1.4620267357148604e-15,2.5832611692558137e-15,0.005818626855388974,0.9151700871744712,0.15419584962714503,3.696726183410083e-15,0.9117976375551942
815,4.705105504027961e-16,1.4603059928901597e-15,2.5802207815441954e-15,0.005877114421893903,0.916415877332949,0.15394064536940952,3.69237529508527e-15,0.9130891730945538
816,0.0,0.0,0.0,0.005936535905406354,0.9176515178492237,0.1536877947867234,0.0,0.9143703730487929
817,4.694198273704382e-16,1.4569207566199595e-15,2.574239393384909e-15,0.005998068394805592,0.9188758048397959,0.1534377621963894,3.6838157446670896e-15,0.915640015251079
818,4.688836000003123e-16,1.455256487792244e-15,2.5712987898153454e-15,0.0060599518758974276,0.9200910948414103,0.15319007998932996,3.679607650518496e-15,0.9169005573899932
819,7.025322757068512e-16,2.1804231414900493e-15,3.852598790680766e-15,0.006123581760482956,0.9212932377414167,0.15294556243536253,5.513187359134287e-15,0.918147675259792
820,4.678333205206325e-16,1.4519967746634458e-15,2.5655391890208907e-15,0.006189198251229152,0.9224815127229,0.15270415188285535,3.6713654846406324e-15,0.9193805972344486
821,4.673186362426059e-16,1.4503993683247249e-15,2.56271672506347e-15,0.006255637382740629,0.923657818854665,0.1524656335855138,3.66732645191049e-15,0.9206013063200527
822,9.336210009426566e-16,2.8976445726828255e-15,5.119860344589672e-15,0.0063226176629017986,0.9248216213580195,0.1522299245834456,7.326677618391958e-15,0.9218092317266124
823,1.1657735419305572e-15,3.618167729026686e-15,6.392955730511356e-15,0.006391445544617812,0.9259729070474788,0.15199721190552548,9.148516270683952e-15,0.9230043780265963
824,9.316297079545258e-16,2.8914642711323537e-15,5.1089403438676474e-15,0.006462604396059144,0.9271124642516764,0.15176727805849838,7.311050761505632e-15,0.9241875319861068
825,6.979891974302924e-16,2.1663229594054e-15,3.827685119836777e-15,0.006535050433888237,0.9282419203063443,0.15153980432843095,5.477535129917229e-15,0.9253603935801681
826,4.648423928070392e-16,1.4427139442131562e-15,2.549137316977632e-15,0.00660845833547896,0.9293605667159315,0.15131449256572244,3.647893901294407e-15,0.9265221687331062
827,2.3218245202238733e-16,7.206159901025872e-16,1.2732594142792077e-15,0.006684094779830899,0.9304678608182789,0.15109185369805023,1.8220733819164305e-15,0.9276723328682607
828,6.95840099301426e-16,2.1596528839433174e-15,3.815899735536826e-15,0.006760961797541466,0.9315644893413706,0.15087176081999282,5.460669882515344e-15,0.9288116097545666
829,1.1585704987640387e-15,3.59581191342572e-15,6.353455146193532e-15,0.006838708951148134,0.9326495049531581,0.15065437802553294,9.091989719653976e-15,0.9299390011411893
830,9.259387431210259e-16,2.873801436484815e-15,5.077731807272957e-15,0.006918284547891158,0.9337213712970213,0.1504397990009682,7.26639038579583e-15,0.931052881065036
831,4.625168019979522e-16,1.4354960950222876e-15,2.536384068979606e-15,0.006998957299883045,0.9347801339774845,0.15022796641858557,3.629643611173177e-15,0.9321532809555682
832,6.931059378105654e-16,2.1511669692125744e-15,3.800905937219707e-15,0.007081111922027017,0.9358256300944562,0.15001895355064498,5.439213295977626e-15,0.9332400494493681
833,1.1540789291206236e-15,3.581871596758756e-15,6.328823942226328e-15,0.0071660762908682075,0.9368572314369272,0.1498130630802972,9.056741709225084e-15,0.9343125442555805
834,0.0,0.0,0.0,0.0072528807248395215,0.9378769494115167,0.1496098520529743,0.0,0.9353728332045806
835,6.911562139397327e-16,2.1451156841763078e-15,3.790213896317566e-15,0.007340912915003656,0.9388860081573356,0.14940887911442668,5.423912656604635e-15,0.9364221720413285
836,4.603484437475054e-16,1.4287662426414016e-15,2.5244930645911906e-15,0.007429869316691265,0.9398847839760954,0.14921027606613002,3.612627218176273e-15,0.9374609810557039
837,6.898970423476069e-16,2.1412076404130294e-15,3.783308757406756e-15,0.007519599734276108,0.9408723915440657,0.14901400938981776,5.414031190450351e-15,0.9384883141203021
838,2.297599747196699e-16,7.130974379260841e-16,1.2599748529150905e-15,0.007610716047562141,0.9418490398908533,0.14882022029722952,1.803062766027369e-15,0.9395044014138715
839,2.2955771301137365e-16,7.124696858289114e-16,1.2588656751025847e-15,0.007704444636041854,0.9428115308616404,0.14862950369890285,1.8014754984640474e-15,0.9405058916467652
840,6.880758262463097e-16,2.135555200133432e-15,3.773321436977432e-15,0.007799526549523736,0.9437613072751846,0.1484415855399818,5.399739027748188e-15,0.9414942968852485
841,2.2916250612331895e-16,7.112430969956458e-16,1.2566984101503e-15,0.007896063152383639,0.9446976853941756,0.14825636253787075,1.7983740756614103e-15,0.9424688726264427
842,1.1448483446539689e-15,3.553222977077444e-15,6.278204575994748e-15,0.007994393762468154,0.9456205081882912,0.14807406343599464,8.984303839309743e-15,0.9434294661317337
843,1.1439001522555384e-15,3.550280107803513e-15,6.273004807935907e-15,0.008094311743431603,0.9465301757697444,0.14789462123139296,8.976862811294633e-15,0.9443765046934834
844,0.0,0.0,0.0,0.008195695778019568,0.9474299055166171,0.14771736916090805,0.0,0.9453133178041951
845,0.0,0.0,0.0,0.008298945729874154,0.948318125381232,0.14754236902529405,0.0,0.9462382288855448
846,0.0,0.0,0.0,0.00840308717128925,0.9491969415057365,0.14736944244464636,0.0,0.947153466706631
847,4.560915850652282e-16,1.415554389603687e-15,2.501148986064778e-15,0.008508528036468772,0.9500652637852348,0.1471985573525948,3.579221123839697e-15,0.9480578571501481
848,4.557372140736025e-16,1.4144545416144454e-15,2.4992056600411926e-15,0.008616825001211168,0.9509212997023009,0.1470302786331306,3.576440164531445e-15,0.9489495532722075
849,0.0,0.0,0.0,0.00872624780335601,0.9517663898228228,0.14686434673215126,0.0,0.9498299556770464
850,4.550440384789165e-16,1.4123031584537945e-15,2.495404372114414e-15,0.008836115709607224,0.9526007585648271,0.14670071523342515,3.57100040459666e-15,0.9506992983714115
851,6.820580902539428e-16,2.1168781780650403e-15,3.740320928376597e-15,0.008947743043931998,0.9534221447517904,0.1465395638688966,5.352514284984101e-15,0.9515551753625091
852,4.543722895321504e-16,1.4102182763786946e-15,2.4917205852345186e-15,0.009061262709942763,0.9542316412095906,0.14638092425623675,3.5657287922738015e-15,0.9523987674615912
853,4.540444173392118e-16,1.4092006717195846e-15,2.489922575295769e-15,0.009175469769777438,0.9550299576042229,0.1462246529926194,3.5631557847522575e-15,0.9532308126202418
854,6.805801123631792e-16,2.1122910333784996e-15,3.732215883197171e-15,0.009288805205417206,0.955821103587895,0.14606994977969492,5.340915716055378e-15,0.9540554774125921
855,1.1334997460302188e-15,3.518000756094344e-15,6.215970286061534e-15,0.009402209398095598,0.9566033946041429,0.14591712686950442,8.895244656351357e-15,0.9548709962927372
856,6.796263643318973e-16,2.1093309212947307e-15,3.726985648745331e-15,0.009517795238862961,0.9573744956955326,0.14576639727468854,5.333431089694871e-15,0.9556748998605068
857,0.0,0.0,0.0,0.009633545915798278,0.9581371322851627,0.1456174685839628,0.0,0.9564700650109896
858,1.131159987154744e-15,3.5107389340058725e-15,6.203139342166366e-15,0.00974739454303045,0.9588934850140064,0.1454699095503685,8.87688318101172e-15,0.9572587604688045
859,6.782392787580714e-16,2.1050258756918738e-15,3.719379045619638e-15,0.009859602217257159,0.9596406733469495,0.14532423556377339,5.322545806675013e-15,0.9580379527030983
860,6.777892252953564e-16,2.1036290615967144e-15,3.716911008938401e-15,0.00997177102669586,0.9603766269775558,0.14518063429092895,5.319013970277776e-15,0.9588054675367378
861,1.128907219024125e-15,3.503747101837777e-15,6.190785444593512e-15,0.01008212082066625,0.961103954930144,0.14503863217931198,8.859204373631244e-15,0.9595640402010679
862,0.0,0.0,0.0,0.010187096055797136,0.9618255630746474,0.14489761291934256,0.0,0.9603166720343044
863,4.509779368617195e-16,1.3996833509825062e-15,2.4731063813816228e-15,0.010290629571835503,0.9625383686049108,0.14475841150647933,3.5390912940660004e-15,0.9610601849200178
864,6.760373918024029e-16,2.0981919615229424e-15,3.707304174021619e-15,0.01039454440859111,0.9632417859362937,0.14462112543104083,5.305266294046188e-15,0.9617939577717222
865,1.1260183737431927e-15,3.494781100814704e-15,6.174943379793592e-15,0.010494627765763235,0.9639409257826217,0.14448476980715613,8.836533891667542e-15,0.9625233230353097
866,4.501253184191915e-16,1.3970371110199668e-15,2.4684307288967733e-15,0.010591407595226511,0.9646340282493385,0.14434944324560506,3.5324002915568548e-15,0.9632464087951408
867,6.747716911486423e-16,2.0942636537553285e-15,3.700363230556587e-15,0.010689419673652362,0.9653168204003161,0.14421620676707075,5.295333590473615e-15,0.9639587935415976
868,0.0,0.0,0.0,0.010787679674170757,0.9659904901861912,0.144084842532723,0.0,0.9646617261168579
869,1.1232625500478602e-15,3.4862279539103514e-15,6.159830788667034e-15,0.010884820918997267,0.9666546388444203,0.14395540381209004,8.814907308965952e-15,0.9653547739972894
870,6.735614075730169e-16,2.0905073418998995e-15,3.693726187389931e-15,0.01098406144927131,0.9673049750831058,0.14382846234959706,5.285835777574709e-15,0.966033414820148
871,0.0,0.0,0.0,0.011084897928994576,0.9679422538310617,0.14370411885364676,0.0,0.9666984787095663
872,4.485280582890343e-16,1.3920797545095202e-15,2.45967155489348e-15,0.011185073550696136,0.9685683324942501,0.14358178061157678,3.5198656441629375e-15,0.9673518717514771
873,8.965566908916455e-16,2.7826094602002363e-15,4.9166043220300376e-15,0.011284770981108024,0.9691836537417424,0.14346160057971458,7.035811998812174e-15,0.9679940920994808
874,1.120083782191634e-15,3.47636213103671e-15,6.142398824866609e-15,0.011386000363552622,0.9697874096966939,0.1433437155744876,8.78996163263395e-15,0.9686242840890419
875,8.955887832311049e-16,2.7796054014048665e-15,4.911296437949214e-15,0.011490659696528273,0.9703773509819957,0.14322853757262624,7.028216253444414e-15,0.969240086951003
876,4.475598553937506e-16,1.3890747794051236e-15,2.454362051782394e-15,0.01159693220895639,0.9709549023447293,0.14311556179791254,3.512267581913079e-15,0.9698429587151377
877,1.1183248505961955e-15,3.470903000847804e-15,6.132753064847031e-15,0.01170418258608634,0.9715214930358008,0.14300476071379833,8.776158253383087e-15,0.9704344337011603
878,1.117761064899624e-15,3.4691532002732916e-15,6.129661334875438e-15,0.011812382550023358,0.9720776316470383,0.14289603163661455,8.77173389270518e-15,0.9710150397617836
879,1.1172100189427996e-15,3.4674429395524217e-15,6.1266394680370275e-15,0.011922636287277962,0.9726214231192545,0.14278972017705566,8.76740950831955e-15,0.9715827869985788
880,4.466697574757803e-16,1.3863122157968085e-15,2.4494808665601073e-15,0.012038160047323082,0.9731485697323498,0.14268639472232258,3.5052824557353414e-15,0.9721331439495887
881,2.232307768144222e-16,6.928330106531214e-16,1.2241695514026955e-15,0.012157193051693355,0.9736622395683098,0.142585908411272,1.7518242783432554e-15,0.9726694836642111
882,6.693862637353863e-16,2.077549104168459e-15,3.6708302228115205e-15,0.012276899499057244,0.9741644216716436,0.1424874331714447,5.2530709480798185e-15,0.9731938268412949
883,1.1151466609072762e-15,3.4610389724104025e-15,6.115324271643523e-15,0.012398968663541269,0.9746539603830888,0.14239142990900136,8.751217114272787e-15,0.9737050054121456
884,4.458651845374163e-16,1.3838150928680998e-15,2.445068689587545e-15,0.012525620245930406,0.975130173047107,0.14229799719952638,3.498968494787673e-15,0.9742022826535478
885,8.913577901194883e-16,2.7664738263711478e-15,4.8880942029646475e-15,0.012660992219670873,0.9755881683654238,0.1422080368368866,6.99501314157873e-15,0.9746805288259694
886,4.454983730945045e-16,1.3826766339156149e-15,2.4430571416911186e-15,0.012802610266677223,0.9760302399013459,0.1421208920697904,3.4960899078811677e-15,0.9751421191041392
887,8.906459772473317e-16,2.7642645993896552e-15,4.884190710548299e-15,0.01294782700288172,0.9764595424560156,0.14203621038147368,6.989427123875992e-15,0.9755903923888292
888,1.112881191847755e-15,3.45400772084443e-15,6.102900723771285e-15,0.01309606235728041,0.9768767439935087,0.1419538641324248,8.733438635171744e-15,0.976026046812019
889,1.1124712828558274e-15,3.452735501641399e-15,6.100652834327344e-15,0.013251536976214609,0.9772772826125877,0.14187468643983062,8.730221836241877e-15,0.976444291793348
890,2.2241711439281223e-16,6.903076770353112e-16,1.2197075288452793e-15,0.013422090335275631,0.9776514388928633,0.14180025701190516,1.745438986830621e-15,0.9768349188832873
891,6.670320588324292e-16,2.070242446484935e-15,3.65792005871547e-15,0.013602683372857563,0.9780063005246826,0.14172970840069032,5.23459610619624e-15,0.9772054123366127
892,6.668215519640495e-16,2.069589104192873e-15,3.656765665480321e-15,0.013789157316207163,0.9783448028945502,0.14166203490563853,5.23294413397248e-15,0.9775587829830292
893,0.0,0.0,0.0,0.01398476317022296,0.9786644091517013,0.14159794400926792,0.0,0.9778924086487094
894,4.442886595853489e-16,1.3789220913541613e-15,2.436423224697406e-15,0.014189752882587137,0.9789663980711899,0.14153718944732327,3.4865965686318917e-15,0.9782076230918976
895,4.441678600472021e-16,1.3785471703468783e-15,2.4357607751976856e-15,0.01440125915946957,0.97925341941623,0.14147904069890888,3.4856485830236427e-15,0.9785071666769272
896,2.220282895777172e-16,6.891008960031292e-16,1.2175752623797784e-15,0.01462726522256544,0.9795171968285807,0.14142548976544844,1.742387647938977e-15,0.9787824294843941
897,4.4395902130242424e-16,1.3778990053476332e-15,2.4346155297429218e-15,0.014878485042763298,0.9797438021682636,0.14137868925434516,3.4840097015549616e-15,0.9790187752339395
898,2.2193549054721948e-16,6.888128791239025e-16,1.2170663641482885e-15,0.015144577735720349,0.9799457527546107,0.1413365327289319,1.7416593989181543e-15,0.9792293406908975
899,1.1094736024477579e-15,3.4434317131058906e-15,6.08421393135544e-15,0.015420090611099946,0.9801294878254747,0.14129758498959114,8.706697260497845e-15,0.9794208347456653
900,8.874336262492815e-16,2.754294545775122e-15,4.866574581014779e-15,0.015709129271657518,0.9802901756347251,0.141262983583444,6.9642179007157696e-15,0.9795882350274399
901,2.2182658707125407e-16,6.884748794797655e-16,1.2164691511599127e-15,0.016012579643170734,0.9804261778275549,0.1412328086902509,1.7408047687640389e-15,0.9797297994185282
902,2.2179858123496642e-16,6.883879588134133e-16,1.216315570670098e-15,0.016327172339589052,0.980542487135557,0.141206351242818,1.7405849903596266e-15,0.9798507810530871
903,1.108877297693323e-15,3.441580984348066e-15,6.080943870953586e-15,0.016657741354231703,0.9806320682037769,0.14118470409983508,8.702017703489543e-15,0.9799437907566354
904,0.0,0.0,0.0,0.017014199348415856,0.9806849555330391,0.1411699749290062,0.0,0.9799984400595266
905,0.0,0.0,0.0,0.01739360429424193,0.9807041935529157,0.14116137405323095,0.0,0.9800178917422153
906,8.869785948060824e-16,2.7528822817081673e-15,4.864079245713598e-15,0.017788500368491292,0.9806999074222151,0.14115744470420527,6.960646999153804e-15,0.9800127908812544
907,4.434863200684948e-16,1.3764319002122375e-15,2.4320232955279773e-15,0.018194800798226392,0.980676258301624,0.14115695066757966,3.4803001346671983e-15,0.9799874277474052
908,2.2174853625982555e-16,6.882326360963144e-16,1.2160411303100256e-15,0.018625709097666907,0.9806172911019269,0.14116314676527603,1.7401922577637365e-15,0.9799251675612248
909,2.2176492469390166e-16,6.882835002660443e-16,1.2161310024247824e-15,0.019098469763294417,0.9805019411871613,0.14118005898092856,1.7403208675240404e-15,0.9798040296613904
910,2.2178807446738067e-16,6.883553493519288e-16,1.2162579528758776e-15,0.019594986597746132,0.9803520760405041,0.14120354487400116,1.7405025375240172e-15,0.9796468586210655
911,6.654480396478288e-16,2.0653261854018527e-15,3.649233496395089e-15,0.02010705662996212,0.9801777187860858,0.14123168665274177,5.222165368353799e-15,0.979464112510042
912,4.4370078178608704e-16,1.3770975170218447e-15,2.433199376659641e-15,0.020641378874171876,0.9799706012305178,0.1412660822056078,3.481983142937898e-15,0.9792471738468216
913,2.21892108193121e-16,6.886782349344758e-16,1.2168284607654603e-15,0.021201756230635423,0.9797263266571594,0.14130759184256014,1.7413189518604236e-15,0.9789914694945684
914,6.658239178298372e-16,2.0664927844532737e-15,3.6512947651503105e-15,0.021789254683353236,0.9794442710107643,0.14135634514088868,5.2251151073384426e-15,0.9786963548133185
915,6.659901155660229e-16,2.0670086061494057e-15,3.652206172667921e-15,0.022399214539951334,0.9791295426879071,0.1414111450834873,5.226419359527189e-15,0.9783671308284371
916,4.441153827829503e-16,1.378384298625061e-15,2.435472996469525e-15,0.023028016596613285,0.9787881360039672,0.14147130379382553,3.4852367628127865e-15,0.9780101165576394
917,4.442599764859351e-16,1.3788330686915819e-15,2.4362659301816443e-15,0.02369930293817985,0.9783890315681668,0.14154240948175795,3.486371475342122e-15,0.9775929579217824
918,4.444433528197628e-16,1.3794022069585421e-15,2.437271542971794e-15,0.0244440969138995,0.9778945046177292,0.14163213316722553,3.487810538173229e-15,0.9770764817549872
919,0.0,0.0,0.0,0.02523559746007965,0.9773372512639318,0.14173413474161436,0.0,0.9764947373048739
920,4.448785014499431e-16,1.380752761482572e-15,2.439657843422848e-15,0.026057993645613595,0.9767369218708464,0.14184436890338745,3.4912254075112122e-15,0.9758681466574729
921,6.676917979273035e-16,2.0722900540320223e-15,3.661537985075537e-15,0.026920709157072994,0.9760819165816443,0.14196563416497862,5.2397734700896325e-15,0.9751847523414553
922,6.681042969862485e-16,2.073570311929158e-15,3.663800078121796e-15,0.027829848364115655,0.9753641369064103,0.14209913525003112,5.243010594811257e-15,0.9744361055711274
923,0.0,0.0,0.0,0.028779801356086855,0.9745904670157861,0.14224374568044143,0.0,0.9736293930646832
924,6.690285945868997e-16,2.0764390198131564e-15,3.668868810109824e-15,0.0297641076416852,0.9737710747137137,0.14239751710068596,5.250264106178918e-15,0.9727752171747134
925,0.0,0.0,0.0,0.030782079511294733,0.9729071001510091,0.14256026012990772,0.0,0.9718747707568356
926,8.934188453644774e-16,2.772870646428336e-15,4.899396771143999e-15,0.03182944257894711,0.9720035062103658,0.14273092854097474,7.01118746426265e-15,0.9709331695641078
927,0.0,0.0,0.0,0.03289990627703117,0.9710690861858705,0.14290778465624274,0.0,0.9699595387188487
928,4.474584242486453e-16,1.3887599713547277e-15,2.4538058161182363e-15,0.0339976004120401,0.9700981590063489,0.1430919951907971,3.5114715915702094e-15,0.968948006559943
929,6.717913969926207e-16,2.0850138262798594e-15,3.684019671607912e-15,0.03513067725583958,0.9690795616878006,0.14328569850064415,5.2719454549592025e-15,0.9678870281540647
930,4.482746069023114e-16,1.3912931269224856e-15,2.4582816593118106e-15,0.03628265545479372,0.9680347251686194,0.14348464792252316,3.5178766608382504e-15,0.9667987575763148
931,4.486926386377623e-16,1.3925905563807082e-15,2.4605740928613493e-15,0.03744202283047457,0.9669792752395108,0.14368566662823032,3.5211572037532155e-15,0.965699369269702
932,0.0,0.0,0.0,0.03860889790134706,0.9659124882717847,0.14388890390199585,0.0,0.9645881249860516
933,0.0,0.0,0.0,0.03978671535654063,0.9648298175473791,0.1440950576341201,0.0,0.9634602723783444
934,4.499778103469687e-16,1.3965792957346727e-15,2.4676218131496795e-15,0.040974017555380875,0.9637348046268318,0.14430343436236912,3.531242708243931e-15,0.9623194974228969
935,2.252072515626284e-16,6.989673213867079e-16,1.235008290757537e-15,0.04216694477060708,0.9626337845254711,0.14451323099116664,1.7673348477138866e-15,0.961172451347222
936,1.1271331611098437e-15,3.4982410246589727e-15,6.181056733740646e-15,0.04336497448164828,0.9615264627135012,0.1447240298423758,8.845282289186729e-15,0.9600187456369552
937,2.2564747726896117e-16,7.003336334420523e-16,1.237422433256738e-15,0.044568864521597674,0.9604132586747535,0.14493616330975728,1.770789559879072e-15,0.9588588554984877
938,0.0,0.0,0.0,0.045779396352378585,0.9592921160067958,0.14514959570288363,0.0,0.9576905826479882
939,2.260927992239445e-16,7.017157625336764e-16,1.2398645229436585e-15,0.04699481109966328,0.9581649678873191,0.1453639624536732,1.7742842653294215e-15,0.9565159496001016
940,6.789496389737333e-16,2.107230594117749e-15,3.723274571850164e-15,0.04821269045893492,0.9570349977174194,0.14557886277343768,5.328120424520831e-15,0.9553383080811768
941,4.53082857484416e-16,1.4062163143714256e-15,2.484649501784625e-15,0.049435289007183594,0.9558997231978593,0.14579481593941013,3.5556098543803366e-15,0.9541550816206559
942,6.803042750304773e-16,2.1114349273684164e-15,3.730703225898511e-15,0.05066526702374709,0.9547558540281528,0.14601242572173098,5.338751056938046e-15,0.952962825986489
943,9.079815465165491e-16,2.8180683571849455e-15,4.97925679578282e-15,0.05189919167990002,0.9536073133529185,0.14623067018239316,7.12546961567793e-15,0.9517655710723043
944,9.088892700436358e-16,2.8208856247368786e-15,4.984234637632446e-15,0.05313299032482185,0.9524588941601775,0.1464486024841478,7.13259306046214e-15,0.9505683055103182
945,2.2744869151180895e-16,7.059239947018753e-16,1.2473000660057394e-15,0.05436414572710888,0.9513144860575915,0.14666593495233032,1.7849247561371652e-15,0.9493751607781014
946,4.553484530266417e-16,1.413247958497036e-15,2.4970737432721334e-15,0.055593218605352546,0.9501724926621117,0.1468825036860871,3.573389326066164e-15,0.9481843945008896
947,6.836971994236332e-16,2.1219654198738604e-15,3.749309597258164e-15,0.05682002850278673,0.949034561822478,0.14709837977557466,5.365377346607122e-15,0.9469977471653706
948,2.2812265542560176e-16,7.080157512872711e-16,1.2509959994867002e-15,0.05804381232483149,0.9479005415131165,0.14731313114646424,1.790213750619727e-15,0.9458149921062673
949,6.850333993086046e-16,2.1261125334679174e-15,3.756637149655339e-15,0.059261704690281,0.9467733780596865,0.14752623224415604,5.375863299452048e-15,0.9446392365496206
