band_index,wavelength_nm,Cab_imp_mean,Cab_imp_std,Cab_signed_mean,Car_imp_mean,Car_imp_std,Car_signed_mean,Anth_imp_mean,Anth_imp_std,Anth_signed_mean,Cw_imp_mean,Cw_imp_std,Cw_signed_mean,Cm_imp_mean,Cm_imp_std,Cm_signed_mean,LAI_imp_mean,LAI_imp_std,LAI_signed_mean,Cp_imp_mean,Cp_imp_std,Cp_signed_mean,Cbc_imp_mean,Cbc_imp_std,Cbc_signed_mean
1531,2261.0,0.0034752856784810624,0.0016154161229926412,0.0025241681141778827,0.002022908457244436,0.0006083021932042369,0.0009918265180507053,0.002470911267058303,0.001186605315585602,-0.0005166754466093456,0.002816792189454039,0.0005123560857044043,0.0015653937201326091,0.0031892996824656925,0.0012376652009100726,0.0014595512766391039,0.001897694543004036,0.0008790397583324814,0.00010591888712951913,0.003341579188903173,0.0010355564602005105,0.001295237976592034,0.003331055515445769,0.0011579443647150957,0.0015170301388328273
1532,2262.0,0.004421588887150089,0.002125691794000238,0.003201232524588704,0.002527465500558416,0.0008456189743824707,0.001348399285537501,0.0031092121886710324,0.001497652562850282,-0.0005520982861829301,0.0034142545579622188,0.00056767793817311,0.001549232945156594,0.004121777679150303,0.0017783916181840238,0.0016028466440426807,0.0024505315038065114,0.0012073471660611693,0.0001353678793141929,0.004631705349311233,0.0018038418453042136,0.0013887254754081368,0.00431744606855015,0.0016770168266360326,0.001628627525254463
1533,2263.0,0.00434469156122456,0.0029336108117697618,0.0032611498221134148,0.0025661273393779993,0.0013092321907387729,0.001424201123882085,0.003187668820222219,0.0020226871987990584,-0.0005614999439179277,0.0030515483037258186,0.001320673164408381,0.0014801580109633505,0.0039345864206552505,0.0026570614326399122,0.001687770748200516,0.002403425285592675,0.0016713994783148305,0.00011028351582353935,0.004536936990916729,0.0028967815471909724,0.0016016411633851628,0.004068622676034768,0.002556967113615212,0.0017011414553659658
1534,2264.0,0.0036372363877793155,0.0012917726484845838,0.0027337427406261363,0.002153244335204363,0.00045255062344979843,0.0012199031965186198,0.002374504149580995,0.0010112727046069868,-0.0003828352249305074,0.00268039347914358,0.00039462175108680517,0.00129327146957318,0.0032773887117703757,0.0013783071012189612,0.00140447427596276,0.0019504426745697856,0.0008049490444573528,5.4322447491964944e-05,0.003774665373687943,0.0013023320725033042,0.0012699635699391365,0.0034287313465029,0.0012986878233195024,0.00144891927872474
1535,2265.0,0.00487777148373425,0.0026050103179065536,0.003540155477821827,0.0026750831942384443,0.0008991715604876639,0.0015489191670591633,0.00306286026413242,0.001598406027629803,-0.00037362746176465106,0.0035209408961236477,0.0013223020540086266,0.0015044398605823517,0.004514709968740742,0.0024997115965140395,0.0016524170835812886,0.0028248983823383846,0.0015138325155780038,0.0003018708327241863,0.005534122775619228,0.002978747132553274,0.0016814128418142598,0.004662844430034359,0.0023518992272359876,0.0016735321648108463
1536,2266.0,0.0045340356494610505,0.002671197982164182,0.003319905954413116,0.002383711631409824,0.0009022988127560381,0.001326680804292361,0.0027821148396469653,0.0016364225474079159,-0.00048629285690064233,0.002874732056322197,0.001366108547105638,0.0013634015534383555,0.004106392618268728,0.0025944805461437324,0.0017712653304139774,0.002373781734301398,0.001516500903798115,0.00015797973173903301,0.005056900127480428,0.0030835412299556877,0.0019347381312400103,0.004153679435451825,0.002427010147370243,0.0018347413667167227
1537,2267.0,0.003606171735251943,0.0011327597988950245,0.0026270720021178326,0.002028746452803413,0.0003074560560384882,0.001106128698059668,0.0022752501536160707,0.0008289545737905191,-0.0002985759638249874,0.002288374351337552,0.0006525403241341609,0.0009304556879214942,0.0034047354323168597,0.0013547032762385141,0.0014098995986084144,0.0019642432453110814,0.0007677478656032254,7.497306917988074e-05,0.0042195909190922976,0.00155599283342295,0.001422642885396878,0.003488275377700726,0.001260048561696964,0.0014646844938397408
1538,2268.0,0.004888076102361083,0.0027314265603146427,0.003430289293949803,0.0024461885914206505,0.0008570274336273787,0.001369724205384652,0.0030207845265977085,0.0015952950995851566,-0.0003145279867264132,0.003092025639489293,0.0016196436774358767,0.0008208031649701297,0.004813646082766354,0.002726964605210914,0.0016076745426592727,0.0026520746760070324,0.00163076348546993,0.00019453972345218062,0.0063166791417946415,0.0036879210475522003,0.0019040116652225454,0.004792521086831887,0.002562606580759522,0.0016309921047650278
1539,2269.0,0.004185399234605332,0.002046694248454605,0.003076697854946057,0.0020605526321257153,0.00063843031006402,0.0010642880321635555,0.0025426269664118686,0.0012474560605741738,-0.000488046711931626,0.0023573160675975182,0.0011804450451350437,0.0009297360860121747,0.004154792598759134,0.001902941726105305,0.0019071548401067655,0.0019279072294011712,0.0010730416966034202,5.9677146055037156e-05,0.005293842870742083,0.0028035815253393665,0.0023017075921719274,0.004098272571961085,0.0017436442494382965,0.0019733578665181994
1540,2270.0,0.0035919499738762775,0.001246687844800162,0.0025471227321152887,0.0017620151629671454,0.0003077403340748299,0.0008063811304358145,0.002383955754339695,0.0007222966275360639,-0.00026523511041887105,0.0020520693700139723,0.0007881309647197787,0.0005822561603660384,0.003839862688134114,0.001239883280154866,0.0014736502586553495,0.0018418371522178252,0.0007522857393840114,0.00011054380593122914,0.005048241621504228,0.0018946728084329749,0.0016657246742397547,0.003779697154338161,0.001122245677565437,0.0015079053894927104
1541,2271.0,0.004456596293797095,0.002657274574036858,0.003084028915812572,0.0019934761609571674,0.0007683939026779467,0.001028907165164128,0.0028907136293128133,0.0015725980095202,-0.00012974215981860956,0.0027208032358127334,0.0016809734783382155,0.0005807722603397755,0.004870928901558121,0.002580280974100434,0.0014871409706150491,0.002237239018237839,0.0013658950719219812,0.00019140122458338737,0.006728909094817936,0.004170871669863089,0.0020058118000937006,0.0046734499046579,0.0023378514961206577,0.0015144393934557836
1542,2272.0,0.0038443882949650288,0.001439191746265327,0.002819047231848041,0.001696517380575339,0.0003506778762166759,0.0008006437177148958,0.0024270982248708606,0.0008896174763473684,-0.00039368681245832704,0.0021608911532287798,0.0009970048031085444,0.0009069842247602841,0.004004953041051825,0.0013557868831968185,0.0019045682468762,0.0017372416720415156,0.0009005225799373683,5.210752957888568e-05,0.005432040973876913,0.0025769938961776513,0.0023857892180482545,0.0038522852895160518,0.0011473698278650947,0.0019338743295520544
1543,2273.0,0.0037840047540764012,0.001214345687882546,0.002635689297070106,0.0016472391628970702,0.00035869650467978156,0.0006199499475769699,0.0024638636969029903,0.000775951973492589,-0.00014806051816170415,0.0021668634144589305,0.0008268781544327525,0.0006607880350202322,0.00409203387486438,0.0012032108945432853,0.0014768218000729878,0.00191449373960495,0.0008308140878578668,3.813036164501682e-05,0.0056737475873281555,0.002215430552039267,0.0018812928659220536,0.003905846814935406,0.0010439142267283357,0.0014809297087291877
1544,2274.0,0.003968676940227549,0.002389990176821352,0.002769137810294827,0.0016162849497050047,0.0006476979885430558,0.0007477624943324676,0.0026613480683105686,0.0014026184194025838,-9.63980273809284e-05,0.0025954406786089144,0.0014462857909366268,0.0007049471120505283,0.004485967297417422,0.002320792313364689,0.0014045462012290955,0.0019592051782334843,0.0012506730049138394,3.546952696827551e-05,0.006459684654449423,0.003816651848801533,0.0019744273934823773,0.0042066391712675495,0.002053838014260911,0.0014334906203051407
1545,2275.0,0.00324918368520836,0.0010686468300362389,0.002352688655567666,0.0013966551050543785,0.00024164188360740877,0.0006386023014783859,0.0021675915146867433,0.0004824459926738206,-0.00036011705863832805,0.0020473766683911285,0.0005099999725435997,0.0008659178468709191,0.003588293446227908,0.0008492077702823892,0.001734973203080396,0.0015110413466269772,0.0006424126117191569,-2.2757401287284058e-05,0.004979714130361875,0.001726640173276693,0.0021499150122205415,0.003420955967158079,0.0006998843656864866,0.001787253306247294
1546,2276.0,0.0034181474863241115,0.0012281988550833102,0.0023705940305565796,0.0015120088355615735,0.000367599953439499,0.0007102982878374556,0.002334306870276729,0.0005861431476227684,-0.00013348817204435667,0.0021242835403730473,0.0005716668944804547,0.0007322560122702271,0.00380622122126321,0.0011468261071522928,0.0014008864915619295,0.0017387436625237267,0.0007625240515411259,6.723523983964697e-05,0.005316736952712138,0.0018934945568391721,0.0017460806605716546,0.0036070493515580893,0.001053298286249602,0.0014347667262579005
1547,2277.0,0.0027859871818994484,0.0016084124760153357,0.001991213454554478,0.0013308458340664704,0.0004916424816714985,0.0007451180911933383,0.0019611450067410865,0.0008060005694602373,-0.00016443296529663107,0.0018262399244122207,0.0008264793952498316,0.0005383186896021167,0.003392199520021677,0.0016271853970145096,0.0011905257706530392,0.0013805792744581897,0.0007652418825713751,-4.41426952117278e-06,0.004625683883205056,0.0024134542971309936,0.0015764051349833608,0.0031759919365867972,0.0014251178013901238,0.0012778584690143664
1548,2278.0,0.002229693850191931,0.0006317061260007334,0.0016264400910586119,0.0011025504597152274,0.00015837021242186898,0.000645241253854086,0.0016717429971322417,9.531939788845306e-05,-0.0002676769290701486,0.0015311146853491664,0.00018720039659200955,0.0006643773716253539,0.002646339552787443,0.000669311445217217,0.0012100411501402657,0.001042651148357739,0.0003549705984646147,-1.2186528086507073e-05,0.003761159566541513,0.0011689156744476153,0.0015442724494884412,0.0024800800795977316,0.0005682986322784725,0.0012765090990190704
1549,2279.0,0.0022751616779714823,0.0009943271388910065,0.001569149821686248,0.0011437572538852692,0.0003350879093272151,0.0006348482759979864,0.0016782753712808092,0.0003420603312963537,-0.00012700119987130165,0.0015153715891453128,0.0004566738736295248,0.0004792431912695368,0.0027019213108966746,0.001165997950464657,0.0010018409423840542,0.0011116430202188592,0.0004986987646970181,-3.48465982824564e-06,0.003936214488931,0.002025626480216498,0.0013480763300321996,0.0025116898274670043,0.001030082402804493,0.0010521017635862033
1550,2280.0,0.0016657855206479628,0.0007956664152864802,0.001213519930994759,0.0008990778199707469,0.0003023498743274099,0.0005606266980369886,0.0012654276215471327,0.00027611635475517497,-0.00013435653818305582,0.0011401832258949678,0.00037224648730289597,0.0003820754257806887,0.002068263633797566,0.0008798887232768046,0.000791850034147501,0.0007938399212434888,0.0003583374893276243,-9.574978927654835e-06,0.002981035349269708,0.0015851783184788856,0.0010985345773709316,0.0019047220703214407,0.0007389806226354742,0.00085936477019762
1551,2281.0,0.0011799628652321796,0.0004925619397689035,0.0008093389333225787,0.0005691987074290713,0.00014493797909399995,0.00031479704678834725,0.0009462057496421039,0.00010541355593182763,-0.0001251724267300839,0.0007559668350343903,3.07460633391726e-05,0.00031546776881441474,0.0014221882059549291,0.00039488007702390593,0.0005939831122911224,0.0005647759341324369,0.00025392332867428525,5.288596942894704e-05,0.0020829776379590235,0.0009328821887852665,0.000814899472364535,0.0013003356677169602,0.0003113699884663066,0.0006277058855630457
1552,2282.0,0.0007937908618866155,0.00047880110272104803,0.0005319015520702427,0.0004823812535808732,0.00023762719190133154,0.0002984346744293968,0.0005908106686547399,0.0001623791679995687,-2.5726766277027007e-05,0.00046429950937939185,0.00015389876449600827,0.00011424365948187187,0.0008916129008866847,0.0004438510149622767,0.0002728289400693029,0.00040035568720971543,0.00022835811753700163,6.713426046189852e-06,0.0013594392027395468,0.0008938092197841701,0.0003995112783741206,0.0008146295537396023,0.00038226962327852864,0.0002967681793961674
1553,2283.0,0.00017207713244715706,7.859149994734065e-05,3.997509763091026e-05,9.836561487948832e-05,4.548463173641924e-05,4.0631069471904384e-06,0.00012987282874140268,4.295790196424821e-05,-7.257022161866189e-06,0.00013154757592322616,5.330615119389976e-05,5.841281866499533e-06,0.00021838848624611273,9.906591212633834e-05,2.5583240130799823e-05,8.814170117451188e-05,3.257123362403011e-05,-4.995677547488715e-06,0.0003082185406431866,0.00018039421706937233,5.30522605307245e-05,0.0002087748216581531,9.404347179118721e-05,3.0304200360357452e-05
1554,2284.0,0.0006341379776131362,0.00023525022495512769,0.0002461043477524072,0.0004526193952187896,0.00014709124034790666,0.00015907009704581773,0.0004085360754591723,0.0001153002310560229,-9.831220692528102e-05,0.0005750836280640215,0.00012051893312850115,-5.189536022953689e-05,0.0005942623247392476,0.00016391494524110864,0.00020282678872263205,0.000718982443989565,3.3739021285782114e-05,-2.4067626024285953e-05,0.0007322928286157548,0.000222478685865134,0.00024241720529971644,0.0005804732112058749,0.00016311591403504776,0.0001476223008770224
1555,2285.0,0.000392244866816327,0.00014827174405958356,8.452633725634466e-05,0.0004228261726287504,0.00013365744227471164,-0.00011449443021168311,0.00047355103015433997,0.000229842336149554,-2.566445292965606e-05,0.0004766648344229907,0.00013394983094729785,0.00011384992224823993,0.00039660818098733824,9.858729266144981e-05,0.0002265903700996811,0.000619607618621861,0.00013525329836400378,8.104235166683793e-05,0.0004972076373330007,0.0001423775066184803,6.76668350934051e-05,0.000420948015137886,0.00013981067342670435,0.00024270255623074868
1556,2286.0,0.0005826651953005543,0.0002716811246376862,0.00020428439590129224,0.0006162182447345307,0.00029345543049979166,-0.00011406552403059322,0.0006838082529914876,0.0003537880198734333,3.4985544819695256e-06,0.0006909063862015804,0.00023774570940915998,0.0004023072348597149,0.0006521796361388018,0.00026119492107306316,0.00043866046811065945,0.0008623248043780526,0.0003256327534555807,0.0004063505706047484,0.0007468479064603647,0.00034004428090970615,0.0003280573631248747,0.0006857305318893244,0.00033921482218187505,0.0005152682279003784
1557,2287.0,0.0007756429840810597,0.0001872834859879061,0.0004293468421868359,0.0006759174672576288,0.00019446910102442273,-6.0627520724665374e-05,0.0007467891846317798,0.00033538270006305777,6.540145477629267e-05,0.0007676336099393666,8.676623253368591e-05,0.0004248494903246562,0.000927258205289642,0.000215284028417048,0.0005100874695926905,0.0008134371212994059,0.00018016088641946442,0.00024503252158562344,0.0010543294095744689,0.00026460178336049203,0.000583097911051785,0.0009754716884344816,0.0002089895384864961,0.0005979421063481519
1558,2288.0,0.0006845111104970177,0.00010162963722153298,0.0004106261282383154,0.0005773993907496333,0.00013495029824395834,2.0881682303297566e-06,0.0007610195510399839,0.00025241867203940006,-0.00011607292981352657,0.0007041202819285294,0.00012835368217241683,0.0004098426822262506,0.0007156015296156207,9.072179302553477e-05,0.00037985312519595027,0.0007955629068116347,0.0001898152042948805,0.00033989914421302575,0.0007873725844547153,0.0001298832660615455,0.0002832509732494752,0.0007548052817583084,0.00012790246851951146,0.0004407799957940976
1559,2289.0,0.0010397331789135933,0.0004391178354630041,0.0005881674733245745,0.0008914360660128295,0.00042717668003349564,1.8125982023775578e-05,0.0010410564718768,0.0004388468135421218,4.2878605502968035e-05,0.0010371001165670652,0.0002607767563672057,0.0005267080123303458,0.0010685317877990503,0.000289435718372922,0.000633730950842922,0.0011225996422581375,0.00037701265211658445,0.00041178969452933717,0.0012787747158048053,0.0005394909788882444,0.0005895156476375026,0.0011550606383631627,0.00035109042736852027,0.0007093875804760804
1560,2290.0,0.001197800370088468,0.0002519863212286995,0.0006773811959040662,0.001010927720926702,0.0002754949734508145,8.128782246785704e-05,0.0012121365095178287,0.0005707374778209761,0.00018880308137643928,0.0013235686734939616,0.00018073467208300673,0.0006678674932724485,0.0015158365713432431,0.00018468854124004748,0.0007067796444365134,0.0013202153689538438,0.00010471012785677129,0.00022983868257142603,0.0018982032391553123,8.558197864961621e-05,0.0007406314931965122,0.0016186163993552327,0.00016953562956622194,0.0007998493771689633
1561,2291.0,0.0008179720413560668,0.00017265281222867998,0.00046961182185138267,0.0007269823302825292,0.0001218903703159335,-6.875515585610022e-05,0.0009022409406801065,0.00021615023171887355,-0.00026839875742249813,0.0009749696085539957,0.00014794760944205433,0.0003974136052420363,0.0011186669386612873,0.00019048638216776336,0.0006444347673095763,0.0009237096140471598,0.00012085209777697784,0.00034094629033158225,0.0013019352918490767,7.242372073864493e-05,0.0006740755003799374,0.0011767646841083963,0.00016283194586018808,0.0007568663568235934
1562,2292.0,0.0013627651690815885,0.0007437113613090786,0.0008799736582053205,0.00100408069556579,0.00039557862219737094,0.00021461851186662292,0.0012938544581023355,0.0005208505572730067,0.0001161912368843332,0.0013705748909463484,0.0002560573955366181,0.000696515712964659,0.0015144451366116602,0.00025949983901554015,0.0009366692878150692,0.001361824688501656,0.0004498172261837604,0.0005263616840238683,0.0018756041148056586,0.0005910573314389376,0.0011670644550273817,0.0015911085453505318,0.00032544326070396544,0.0010338721331208944
1563,2293.0,0.0017582308889056246,0.00043836838925434036,0.001083183791100358,0.00124938126342992,0.00028339104254548273,0.0002147970226360485,0.001614558743312955,0.000613170935634048,0.00023206303618887128,0.001761249693421026,0.0003499539614916262,0.000774699030444026,0.001974319612296919,0.00035592618378254014,0.001142494729720056,0.0016333827128012974,0.00027635013429812755,0.00035598635440692306,0.0024459519578764835,0.00012610415998128016,0.0013150487987635036,0.0021210277530675135,0.000369813244810199,0.0012658038564647238
1564,2294.0,0.0012308145329977076,0.000248624624662665,0.0007668374843584994,0.000909330245728294,0.00019359700652031876,0.00019992823460294554,0.0011035014176741242,0.00035142095840086693,-0.00021729223468961814,0.0012417018491153915,0.00019902429121052231,0.0006387368484865874,0.0015878163976594806,0.00011470230337336208,0.0009668881345229844,0.0012111749189595382,0.00031454680977436157,0.00041581444869128365,0.0017777752752105396,4.4463221329899894e-05,0.0010537930259791513,0.001674656601001819,0.00011701213299862821,0.0011169354741772015
1565,2295.0,0.0017863187822513282,0.0009833205217094098,0.0013167280121706426,0.0011062073366095622,0.0004805214781554853,0.000520589754160028,0.0013045922096353024,0.0006545686170622841,8.651340613141656e-05,0.001274294996013244,0.0004267337592910555,0.0006201923679327592,0.0018149343474457662,0.00039845814586701256,0.001112366463833799,0.0014989261787074308,0.0005475802702472245,0.00019493526997393928,0.002432358101941645,0.0005989045876371816,0.0015561467541071277,0.0018813620554283261,0.000445332110085669,0.0012285265256650746
1566,2296.0,0.0018957119900733232,0.00048213499452124336,0.0013035993712643783,0.0012122574262320995,0.0002093336777781618,0.0003863656620524125,0.0014827852525437872,0.00048338941969146043,3.687396747409366e-05,0.0015886781038716435,0.00010575729355977817,0.0005605533078778535,0.00203303430074205,0.00023654260302473427,0.0012106167462964852,0.0017571954134230812,0.00043543766012142963,0.00010562463527700554,0.0025812895813335976,0.00010588586418749008,0.0013957621025231977,0.0021370199974626303,0.00023976149291902362,0.0013195595626408856
1567,2297.0,0.0016820033779367805,0.00043782328994600514,0.0011006067506968975,0.0010698662954382598,0.00023013975826036815,0.0004189205695486938,0.0013396084347429376,0.0005007357192566022,-0.00022368213012669003,0.0014041549293324351,0.00020847951801709625,0.0008092065982054919,0.0017648835588867466,0.00022036356209461034,0.0012247255460048716,0.0013797975649746756,0.00037448916721251736,0.00031272214255295694,0.0020228731834019222,0.00025643256233283255,0.0012646403047256172,0.0018656133906915784,0.0002201799471943152,0.0013420981510231893
1568,2298.0,0.0019942516810260713,0.001152371521019489,0.0015269076296438773,0.0011957194462108116,0.0004898200748998939,0.0007146151328925043,0.001441014038088421,0.0007512658697178522,2.971066957494865e-05,0.001392638524218152,0.00038726625808912444,0.0007081557608519992,0.0019357714336365461,0.0006891485796195675,0.001116464554797858,0.0016162724350579083,0.0007380655450312104,3.234980734608447e-05,0.0028202271787449718,0.0009240599501839935,0.0016420948280331988,0.002020516238796214,0.0007143836213277453,0.0012018895164753
1569,2299.0,0.0018021278083324432,0.0003303646321036182,0.001310444708603124,0.001067666996580859,8.477157654394115e-05,0.00046834622238141793,0.0012690591781089704,0.00034346325302232517,-0.00017588016635272652,0.001567087524260084,0.0002521215226697601,0.0007838599461441239,0.0018578144954517484,0.00017395748428477656,0.0010590547850976388,0.0014924888964742422,0.00044413712624977614,0.00016567261081945617,0.0023977439074466624,0.000325927028427114,0.0012717281351797283,0.001957225574490925,0.00019655554804118297,0.001166931780365606
1570,2300.0,0.002110024836535255,0.0007661469661465258,0.0015258052735589445,0.001322495595862468,0.0003655116785625749,0.0007092582624560843,0.0015903177942770224,0.0006560875064921103,-0.00023747507657390088,0.0016482688564186294,0.00012535903793430732,0.0009474381804466248,0.002067801348554591,0.00057784493011227,0.0013077899736041825,0.001390453913093855,0.0004830598235969727,0.0001346998736456347,0.0024942606687545776,0.0005096038858663597,0.0015008094487711787,0.0021627487149089575,0.0005139546604937252,0.00138123391661793
1571,2301.0,0.0025375798577442765,0.0014046907972174111,0.0019974986789748073,0.0014456393740450342,0.0006147204014893931,0.0008604506923196217,0.0016693284463447828,0.000813734848675689,-6.52974898306032e-05,0.0017735726044823725,0.0003690886891908019,0.0007937279588077217,0.0021933478225643435,0.0009615386149682359,0.0011155797207417588,0.0015568052185699344,0.0006697229796074353,-0.00011442738468758762,0.0031538704254974923,0.00146356370758719,0.0016103455564007163,0.0022731200248623886,0.0008815664631591331,0.0011667972818637888
1572,2302.0,0.001764647274588545,0.0002976750747515816,0.001330881651180486,0.0008883699968767663,2.660118928228181e-05,0.00038142794316324097,0.0009579520750169953,0.0002044064256690307,-0.0002831945554741348,0.0015848824211085837,0.0005384785639824074,0.0008063486699635783,0.0016619742770368855,0.00037018379167142617,0.0010078552295453846,0.0010856796676913898,0.00011023827807764434,0.0002441687587027748,0.0021313189839323363,6.729415464681996e-05,0.0011865278356708586,0.0017723241665711005,0.0004478067806847159,0.0011274010757915676
1573,2303.0,0.00240588141605258,0.0007346084942558721,0.0018358084683616955,0.0014319619125065703,0.00039112824162501527,0.0009022527762378255,0.0015304305125027895,0.0006498466218294278,-0.00019757341457686076,0.0017872347962111235,0.0003230688925554363,0.0009780704276636243,0.002093107517187794,0.0005414031892697916,0.0011541041700790327,0.0014471365914990504,0.00046835417251613347,0.00026085356269807863,0.0027443055296316743,0.0007648031776157499,0.0014772091914589207,0.0021651303007577858,0.0004161811445667021,0.0012651605065912008
1574,2304.0,0.0030235699377954006,0.001702723599064665,0.002356905878211061,0.001709934149403125,0.000697202435503053,0.0011095857674566407,0.0018722890138936539,0.0009064788289924284,-0.0001231286102362598,0.0020679495840643844,0.0004582604162580526,0.0010528334144813318,0.0026171153488879404,0.0012170754914921185,0.00118798694650953,0.001668998059661438,0.0008014483767077586,6.544811427981283e-05,0.003758932502629856,0.0017442025626812642,0.001762519629361729,0.002664711675606668,0.0010572826059322782,0.0012929428291196625
1575,2305.0,0.001981929255028566,0.000631100022734505,0.0014883061909737687,0.0010903160242984693,0.00023459965646747692,0.0006686034224306544,0.0009764058631844819,0.00018960874874743023,-0.0003272775696435322,0.0016466705904652674,0.00027577218432003995,0.0009350298011365036,0.0019418908826385934,0.00040163199258388965,0.0011354613428314526,0.0009879102387155096,0.00023914178742413157,4.47210926116289e-05,0.002527546758453051,0.0005786821349790421,0.001444116389999787,0.0020031592963884273,0.0003163539260802474,0.001290265975209574
1576,2306.0,0.0025219968132053814,0.0007796354108469918,0.0018686469605502982,0.0015268498682416975,0.00047294107141153424,0.0010246455203741789,0.0014261108784315486,0.0005754045861886468,-0.0001443240277391548,0.0019772264640778303,0.0005940071600108724,0.000910257687792182,0.0024310058603684106,0.0007540843358802242,0.0010987268178723752,0.0013116819706435006,0.00037525744508920225,-4.7419375429550804e-05,0.00348576243656377,0.0011092430183884993,0.0016847635464121897,0.002434259047731757,0.0006556692152145748,0.0012164234649389982
1577,2307.0,0.003328006248921156,0.0016779281263942724,0.0024948233428100743,0.0019299026268223922,0.000762459946836587,0.0013328228572693963,0.0017977837900010247,0.0007964264494554935,-0.0002740898101668184,0.0023390527348965406,0.0005904526942853197,0.0010212829608159761,0.0029604284403224788,0.001353041597205774,0.0011866176888967554,0.0017124814136574666,0.0008957478277744901,-4.341826327921202e-05,0.0043612471005568905,0.0021728006424453134,0.0019220265094190836,0.002954174531623721,0.0011907982917114222,0.0012636494939215481
1578,2308.0,0.002498277424213787,0.0011912673695011252,0.0018001898812750976,0.0013638549135066569,0.00046317097797471017,0.0008986041454287866,0.0011952549490767221,0.00041950932413905515,-0.0003013871828443371,0.0017791490148132045,0.0005073896379596632,0.0008804479924341043,0.0023129084535563984,0.0007974502843817584,0.0011263102836286028,0.0011929047371571262,0.0005691649598913492,-9.376376571405369e-05,0.0033087906582901874,0.0014669901966936807,0.0016248064736525218,0.0023047056359549365,0.0005971733172456063,0.0012275281284625332
1579,2309.0,0.0025560527186219892,0.0010036262231458881,0.001887829857878387,0.0013856378694375355,0.000520398380044234,0.000955150278362756,0.001277101245553543,0.000753634267908859,-0.00010268024198012426,0.0017862274156262477,0.0009305186579594521,0.0007214100817994525,0.002373281963324795,0.001305862940239307,0.0009194668770457307,0.001121795231786867,0.00026438911078992576,-0.0001532841706648469,0.00330931864057978,0.0015255630452936492,0.0015189703359889488,0.002300368854776025,0.0012517663622919777,0.0010736856881218653
1580,2310.0,0.0028251219385614,0.0012755775767518641,0.0020390458133382103,0.0016046302043832839,0.000604907958718475,0.0010831420950125903,0.0014638873593260844,0.0005800011552330957,-0.000314743888642018,0.0019134095831153293,0.0007870361101943073,0.0009634794938998917,0.0026841737950841584,0.0011060122555857452,0.001132773041414718,0.0014996167349939544,0.0006775230681614009,-0.00022155799524625763,0.003686566293860475,0.0019173728884209515,0.0015347286243923008,0.002656745219913622,0.0009737103050672772,0.0012448288422698777
1581,2311.0,0.0028282132698222995,0.001583321098794425,0.0019369306780087452,0.0015963868354447186,0.0007476673447248401,0.0011138706856096785,0.001406652678269893,0.0006400361180181681,-0.0002993946400238201,0.0017951356712728739,0.001048131770185291,0.0008086658684381595,0.002557780321997901,0.0013039406566343339,0.0009679805759030083,0.0013658698687019448,0.0008193536674615741,-0.00017726937221596017,0.0036587719029436507,0.002386857032716013,0.0014399370799462001,0.002481746293293933,0.0011003090719176021,0.0010984266797701518
1582,2312.0,0.002779332959714035,0.0010184945420171384,0.0019798847109389803,0.0016395367565564811,0.0007231011388611394,0.0011862906297513594,0.001476194787149628,0.0007411022924625534,-8.250065729953349e-05,0.0017805019354758163,0.0009439149242074981,0.0006389871899348994,0.002658570767380297,0.0012622396657806726,0.000900122356445839,0.0011999018024653196,0.00044651063363687827,-0.00018137370352633297,0.00365713929447035,0.0018253910468711545,0.0013843427489822109,0.0025493353217219314,0.0012332934627521785,0.0010616126625488202
1583,2313.0,0.0021288130277146897,0.0008365309252628302,0.001516604155767709,0.001445054115417103,0.0005674221982806679,0.0009909664125492175,0.0011903652533267934,0.0003302824134186252,-0.00035352984559722245,0.0014742248458787799,0.0006761657664342901,0.00074692227159782,0.002223178162239492,0.0007635512727248352,0.001034431081886093,0.0012014372235474486,0.0005788197332376816,-0.00017046846429972598,0.003027835007136067,0.0015047025281758224,0.0013199521539111931,0.0021417023381218314,0.0006971780524428029,0.0011292325798422098
1584,2314.0,0.0026799376549509666,0.0014795615370796272,0.0018714711962578197,0.0018004741868935525,0.000985142907600357,0.0013018585547494392,0.0014465265170050163,0.0005580341075560929,-9.644649981055409e-05,0.0017381263217733551,0.0011313961504573365,0.0005658818408846855,0.002600162522867322,0.0012162836257424677,0.0008827247462856272,0.0012751623871736228,0.0007556016551627275,-0.00024042978960399827,0.0037153090233914554,0.002346053632375166,0.0012627435789909214,0.0024819130388398967,0.0010560382719006396,0.001031286296589921
1585,2315.0,0.002651864429935813,0.0010436558327039608,0.0019247943807082872,0.0017683194989028077,0.0007170388272846712,0.0012800338833282392,0.0016419827394808333,0.0006032841408134398,1.0092815500684083e-05,0.001786429318599403,0.0008231392117719399,0.0005617413747434815,0.002822904420706133,0.001389571517756585,0.000931798325230678,0.0012082455020087461,0.0004096205945789332,-0.00022086296909643957,0.0038503718484813967,0.0020441680485398113,0.0012634496670216322,0.0026951569986219206,0.0013350982587620398,0.001084895843329529
